species,bio1,bio5,bio6,bio12,bio16,bio17,clade
Ameivula_pyrrhogularis,266.7537089,347.1272926,194.415429,1320.580782,772.7460908,28.55321097,Lacertoidea
Ameivula_venetacauda,263.0768188,347.7938277,176.4784788,772.2300257,407.8817203,7.825492647,Lacertoidea
Amerotyphlops_amoipira,257.9569016,344.1384964,163.222847,627.6383667,323.1437531,2,Serpentes
Amerotyphlops_costaricensis,229.1727041,297.7658895,163.899392,1964.509372,793.1509433,145.1927961,Serpentes
Amerotyphlops_lehneri,261.2449825,322.344902,204.5713421,1392.11239,515.6029274,138.4951244,Serpentes
Amerotyphlops_microstomus,254.5103948,337.12474,166.2253726,1246.469673,531.5289442,103.8437606,Serpentes
Amerotyphlops_reticulatus,252.9172071,324.833808,179.6820866,1912.54057,820.6924034,159.3802138,Serpentes
Amerotyphlops_stadelmani,218.6556928,299.7376384,143.9536839,1681.124702,644.5268894,172.6120453,Serpentes
Amerotyphlops_tenuis,248.3783741,330.2775275,167.9041025,2506.876316,1118.163448,203.8573659,Serpentes
Amerotyphlops_trinitatus,254.9763641,302.04717,203.5964118,2162.478407,748.9959174,240.0552911,Serpentes
Ametrida_centurio,257.7632228,326.6515351,192.7512889,2185.525107,929.0674366,183.024577,Chiroptera
Amietia_amieti,245.8483887,302.5274658,183.2874329,1814.194385,684.0183838,159.3773712,Anura
Amietia_angolensis,206.2160156,296.0536247,90.05040325,1147.735971,557.2236743,3.119070431,Anura
Amietia_chapini,212.0948502,306.4903857,98.66973447,1051.714439,519.8478681,2.396838152,Anura
Amietia_delalandii,186.6910617,304.3301315,48.00753634,609.0216626,314.7301481,32.35762565,Anura
Amietia_desaegeri,194.4909642,257.9493827,131.7947591,1542.025146,504.3664034,193.2903686,Anura
Amietia_dracomontana,98.25318641,210.1797691,-29.72609005,722.6248283,321.5741974,39.29083425,Anura
Amietia_fuscigula,156.8171203,285.2530019,16.68835545,504.9605904,206.2997215,50.9607748,Anura
Amietia_hymenopus,98.06846873,199.9311288,-31.15421993,909.7161755,416.7998161,42.73771018,Anura
Amietia_inyangae,156.9174231,235.8983012,62.75065297,1327.562955,786.6622735,62.11308775,Anura
Amietia_johnstoni,177.922994,259.2368813,97.79018116,1789.449748,950.9254456,90.99517186,Anura
Amietia_lubrica,165.615754,230.0515069,99.88483556,1211.511898,435.2122387,105.7922175,Anura
Amietia_moyerorum,199.4136396,284.3738995,111.2477025,1214.622362,688.4417188,13.37568264,Anura
Amietia_nutti,195.1664128,280.541348,112.6464137,1225.167952,574.4793259,81.36896027,Anura
Amietia_poyntoni,166.0706367,286.9520081,30.35328513,465.1770382,205.6881772,36.84555282,Anura
Amietia_ruwenzorica,168.0631575,234.6699569,106.6279903,1438.429297,499.3277322,203.2544713,Anura
Amietia_tenuoplicata,203.6065091,279.1873106,125.2088983,1356.895457,743.1285762,39.5138299,Anura
Amietia_vandijki,145.3334621,271.4895602,21.54820864,392.5783652,115.9194437,81.2371828,Anura
Amietia_vertebralis,95.3046172,210.4959538,-35.49466605,785.6368983,335.7906718,47.73497201,Anura
Amietia_wittei,146.7662493,235.2729028,70.51403744,1328.18892,530.417901,132.8560114,Anura
Ammodorcas_clarkei,265.045774,349.1826392,180.1698018,240.1318586,127.8589916,3.342082259,Cetartiodactyla
Ammodramus_aurifrons,259.2014479,322.1980108,197.2773786,2373.697024,894.7649842,289.5613007,Passeriformes
Ammodramus_humeralis,229.8929916,322.0296268,135.7160381,1376.367168,610.7405451,98.82453105,Passeriformes
Ammodramus_savannarum,138.9515067,311.0887033,-35.12196007,853.5003349,336.7281661,112.970184,Passeriformes
Ammomanes_cinctura,229.2613214,397.3704227,60.2172852,80.89733284,46.7187505,2.223137463,Passeriformes
Ammomanes_deserti,227.7082084,391.8719869,62.70784163,117.5262809,70.06743739,3.481522541,Passeriformes
Ammomanes_phoenicura,261.0481174,397.2292813,124.2189546,951.8984889,703.8435316,13.58358894,Passeriformes
Ammomanopsis_grayi,188.9654485,273.3397411,89.994719,96.67903504,70.91863387,1.128488683,Passeriformes
Ammonastes_pelzelni,260.0156758,320.9271934,203.4653011,3099.250208,1053.097464,563.5013959,Passeriformes
Ammospiza_caudacuta,161.6457807,312.4874201,2.167961016,1237.507364,423.1999378,230.8246267,Passeriformes
Ammospiza_leconteii,70.40641254,277.9508668,-150.3723749,772.4725452,280.3746246,116.8025455,Passeriformes
Ammospiza_maritima,182.9836475,318.1625128,34.14505802,1285.05113,446.6816832,229.9327048,Passeriformes
Ammospiza_nelsoni,65.17116745,273.071479,-155.3679506,753.0699992,276.4129266,114.6026599,Passeriformes
Ammotragus_lervia,221.1682399,381.494156,57.29745191,80.08658711,38.95196791,4.67817465,Cetartiodactyla
Amnirana_albolabris,242.6882025,309.7304294,177.5633158,1724.602879,670.7125637,138.832945,Anura
Amnirana_amnicola,241.5870106,304.3848753,184.1455082,1943.357099,825.3505255,109.0050544,Anura
Amnirana_asperrima,247.4820375,312.2307907,198.0601546,2628.962224,1202.131194,103.0035965,Anura
Amnirana_darlingi,210.6230438,321.139425,77.3843073,1000.604415,616.9056265,5.333900156,Anura
Amnirana_fonensis,233.5806224,334.5040792,135.6628799,1934.120829,934.5456034,81.01674143,Anura
Amnirana_galamensis,250.7946266,341.9068494,160.6257581,1228.347737,650.3782447,33.40928579,Anura
Amnirana_lemairei,218.5012476,313.4252704,106.9835208,1303.254141,652.9252589,8.172194382,Anura
Amnirana_lepus,246.1087295,308.8143923,185.2975938,1767.156846,665.3457959,160.3669782,Anura
Amnirana_longipes,224.5897797,310.3666705,144.0248824,1660.424836,823.1144421,17.97873134,Anura
Amnirana_nicobariensis,257.676476,311.2066749,206.4889448,2645.597426,925.1019103,400.1484183,Anura
Amnirana_occidentalis,258.6920443,330.8407514,196.3131731,1840.328595,766.2994778,142.3054825,Anura
Amnirana_parkeriana,225.6895936,285.4871137,144.226311,865.5931962,389.9819918,1.051940469,Anura
Amolops_aniqiaoensis,153.038859,268.9244181,2.587774277,1691.580892,1017.531413,31.35530535,Anura
Amolops_archotaphus,224.42703,322.2273857,101.5631686,1424.431344,786.3165331,36.65423615,Anura
Amolops_assamensis,246.030529,320.9818301,110.9288788,2069.695659,1219.801797,35.09482976,Anura
Amolops_bellulus,118.4899792,210.4381222,-20.31225744,1391.691901,791.630344,54.42409028,Anura
Amolops_caelumnoctis,168.3013031,254.8330933,47.75749836,1556.958643,923.6188538,61.75889053,Anura
Amolops_chakrataensis,216.4013677,361.0164738,62.2192719,1739.713001,1345.509003,73.48711085,Anura
Amolops_chayuensis,86.95741272,200.3414764,-56.28033829,1016.887878,590.9724731,27.37818336,Anura
Amolops_chunganensis,135.1068646,277.4826846,-13.46247713,1222.209115,598.7311731,70.22856642,Anura
Amolops_compotrix,215.8556481,293.5253349,120.6772298,2528.056575,1451.538893,66.13912114,Anura
Amolops_cremnobatus,221.3149357,301.978609,108.3319053,1781.687432,1030.6502,44.34507587,Anura
Amolops_cucae,203.1754634,285.8900876,96.04025777,1722.231154,944.1720072,54.59009573,Anura
Amolops_daiyunensis,193.4154337,304.7611579,70.64687427,1622.871764,714.0883548,119.1979494,Anura
Amolops_formosus,136.9960723,242.9615241,2.973949419,1579.797968,998.0314691,46.85226196,Anura
Amolops_gerbillus,181.7423282,270.1196108,44.72755585,2589.857765,1519.520965,52.7145545,Anura
Amolops_granulosus,119.9459625,264.3059293,-31.40942642,1038.944665,539.5446368,35.07919008,Anura
Amolops_hainanensis,233.7913779,308.134814,137.6573383,1583.535287,804.4217023,59.22159694,Anura
Amolops_hongkongensis,212.977298,300.5473897,103.7598236,2176.750602,1094.431478,97.00628103,Anura
Amolops_iriodes,164.75914,253.7022552,56.2636261,1675.221436,989.7561035,55.30116272,Anura
Amolops_jaunsari,181.704351,308.1822415,49.22888552,1693.271211,1105.223683,86.53772841,Anura
Amolops_jinjiangensis,53.75968255,170.5668784,-108.0927197,794.2078092,495.1674898,14.72162463,Anura
Amolops_kaulbacki,134.8367392,234.4261498,-2.481983281,1618.982553,945.1920776,46.57980171,Anura
Amolops_larutensis,254.1810705,311.5988262,200.8138462,2488.47933,932.1581566,390.6986548,Anura
Amolops_lifanensis,66.36497138,198.310964,-91.89230358,999.4823812,538.8887571,26.99532584,Anura
Amolops_loloensis,114.3820321,232.2420156,-24.74536209,1155.601421,661.8439496,31.63056036,Anura
Amolops_longimanus,176.0351015,259.1089242,31.50888313,1866.295982,1026.922602,83.61950718,Anura
Amolops_mantzorum,91.80645703,212.3549378,-62.11136415,989.1651207,577.5339194,23.00423331,Anura
Amolops_marmoratus,187.0109955,278.3216752,53.7418583,2013.129639,1166.625676,43.65352773,Anura
Amolops_medogensis,96.03731918,216.0726166,-55.19351768,976.9474487,571.0319519,18.85839844,Anura
Amolops_mengyangensis,198.473745,291.4912976,75.23345614,1554.862434,832.7686178,60.88227636,Anura
Amolops_minutus,145.656612,224.9676429,39.90934993,1903.661661,1069.404149,47.82756672,Anura
Amolops_monticola,97.39340416,204.3780966,-44.83575557,1225.07127,753.6787805,27.27240396,Anura
Amolops_panhai,252.5201598,325.2698962,176.1455677,1890.197437,880.6111605,72.46238363,Anura
Amolops_ricketti,179.6647199,310.6824802,41.63702,1541.51933,713.620854,126.1271417,Anura
Amolops_spinapectoralis,216.3771791,294.0715411,123.0271664,2603.934319,1495.5791,65.65041818,Anura
Amolops_splendissimus,157.6434474,241.7735291,42.1601794,1621.274776,940.8437503,54.17227485,Anura
Amolops_torrentis,235.3078038,310.0166298,139.3889511,1577.299197,797.4509861,61.59286164,Anura
Amolops_tuberodepressus,171.6874001,263.5145312,36.42005911,1080.649434,619.5604479,44.30289633,Anura
Amolops_viridimaculatus,139.9694188,232.4821295,3.075574167,1262.517185,712.845591,51.23233375,Anura
Amolops_vitreus,200.646427,284.5358812,84.72234378,1717.060414,1028.86343,62.21076562,Anura
Amolops_wuyiensis,169.1696449,309.0152407,27.07487078,1706.214953,718.9505615,160.2679094,Anura
Amolops_xinduqiao,20.79795303,159.6828192,-164.4632165,729.408005,428.6469435,13.90266353,Anura
Amolops_yunkaiensis,203.8471146,291.6087036,89.06602097,2013.423218,972.0516052,98.99410248,Anura
Amorphochilus_schnablii,198.3658715,283.4286318,116.7237662,173.2548149,119.8521732,3.123563623,Chiroptera
Ampeliceps_coronatus,241.937943,330.6700462,134.8899969,1758.764533,970.9402846,37.62378599,Passeriformes
Ampelioides_tschudii,206.8714467,273.382388,136.7947594,2213.053806,820.5304037,300.9839283,Passeriformes
Ampelion_rubrocristatus,136.4324057,208.4736118,56.02268988,1300.320627,521.1148631,137.5917553,Passeriformes
Ampelion_rufaxilla,135.576246,208.6081284,51.93210314,1456.058164,567.7116405,162.9834787,Passeriformes
Ampelornis_griseiceps,204.4733559,274.7638341,134.8754025,899.6933595,538.8309966,30.25414744,Passeriformes
Amphibolurus_muricatus,150.10439,287.1793557,25.24101424,798.6808722,269.9734707,137.1480123,Iguania
Amphibolurus_norrisi,166.7673332,295.3882375,55.53991956,352.8074141,128.8137928,51.03029709,Iguania
Amphiesmoides_ornaticeps,213.5125719,317.5222337,90.41106498,1581.167515,781.1625358,109.0670225,Serpentes
Amphiglossus_alluaudi,257.4100776,313.1385898,193.1084144,1392.621893,905.3720249,53.33682946,Scincoidea
Amphiglossus_andranovahensis,242.3904682,331.3676222,128.4256423,512.9645219,345.7424843,14.38762507,Scincoidea
Amphiglossus_anosyensis,198.475664,277.8429747,105.3999908,1521.645965,802.4103132,132.8036013,Scincoidea
Amphiglossus_ardouini,256.1959911,316.6896706,184.617688,1499.809815,967.7301686,54.45581905,Scincoidea
Amphiglossus_astrolabi,214.1811937,289.3804476,130.6526351,1997.111425,951.1417871,205.3891931,Scincoidea
Amphiglossus_crenni,222.0200509,293.8490713,147.318795,2279.735884,1018.945857,253.9858263,Scincoidea
Amphiglossus_decaryi,226.4503302,301.1966117,138.9873444,1653.463479,674.9070776,240.097345,Scincoidea
Amphiglossus_elongatus,240.634605,309.7148674,158.1561017,1675.451713,1032.946242,60.87844908,Scincoidea
Amphiglossus_frontoparietalis,218.2895828,291.8899832,137.643596,2242.77801,1064.254028,234.6758456,Scincoidea
Amphiglossus_gastrostictus,200.4072194,282.0405997,114.7969696,1517.93126,843.4549883,110.8682081,Scincoidea
Amphiglossus_johannae,231.2121073,280.7648727,173.9636561,1954.624234,889.1789995,187.6367982,Scincoidea
Amphiglossus_macrocercus,183.7703575,269.6563284,83.57011611,1252.833192,727.8240455,55.05307921,Scincoidea
Amphiglossus_mandady,231.7146912,297.0335083,168.0473938,2502.498779,937.8961182,292.6786194,Scincoidea
Amphiglossus_mandokava,240.5453567,306.1401463,161.6657032,1601.398629,961.2717966,73.41014498,Scincoidea
Amphiglossus_melanurus,235.6270776,301.563333,163.6003758,1811.206719,871.8226528,173.7534233,Scincoidea
Amphiglossus_meva,202.5168887,287.5798284,108.3920246,1541.406361,931.5738081,62.83735795,Scincoidea
Amphiglossus_ornaticeps,250.1125982,334.9759097,141.6539962,1113.030575,745.9658326,18.35508113,Scincoidea
Amphiglossus_punctatus,224.0149826,296.1064976,144.4618234,2308.407528,1060.388159,258.3465379,Scincoidea
Amphiglossus_reticulatus,259.1981634,333.057705,166.7227076,1519.81259,1025.180878,23.05176333,Scincoidea
Amphiglossus_spilostichus,214.3738143,289.7397472,137.0948602,2084.447207,950.3644161,231.6678054,Scincoidea
Amphiglossus_splendidus,229.1371743,316.2703226,123.0731667,1063.760367,547.7568413,93.13165101,Scincoidea
Amphiglossus_stylus,220.7429741,288.9263976,154.9255017,2449.843374,955.0929069,283.1452744,Scincoidea
Amphiglossus_tanysoma,253.4344271,331.8159468,159.1982779,1605.197637,1080.721306,17.46882137,Scincoidea
Amphiglossus_tsaratananensis,197.5464217,278.9430084,106.7002508,1519.483999,912.6539081,48.68835643,Scincoidea
Amphilais_seebohmi,219.0727372,300.8841635,126.1115658,1652.23283,902.5702924,111.5128199,Passeriformes
Amphisbaena_absaberi,262.9722159,348.7629525,156.0515725,1300.360474,639.1265695,57.63983754,Lacertoidea
Amphisbaena_alba,239.5603345,322.8458961,156.1279105,1714.326522,717.1973739,158.5903984,Lacertoidea
Amphisbaena_albocingulata,230.780594,330.7478839,128.2673196,1348.940536,461.0501706,172.4482586,Lacertoidea
Amphisbaena_angustifrons,177.5823593,313.7136609,49.7435489,785.3100243,319.3178962,75.99869593,Lacertoidea
Amphisbaena_bakeri,238.4814819,306.2541858,163.0395798,2108.890563,794.4372161,225.3524163,Lacertoidea
Amphisbaena_barbouri,247.9783992,323.8588749,162.6656968,1395.504359,584.8840805,120.2362673,Lacertoidea
Amphisbaena_bolivica,218.8025885,337.9676598,88.48016667,850.723324,394.9139261,52.42407893,Lacertoidea
Amphisbaena_borelli,233.4823727,326.5957385,121.9229225,949.1159017,450.3839526,67.70165377,Lacertoidea
Amphisbaena_caeca,241.7377044,305.730098,170.0082598,1845.716677,662.9305639,234.5359961,Lacertoidea
Amphisbaena_carlgansi,251.7646283,319.5645969,177.705848,1065.799366,426.4119932,105.6629176,Lacertoidea
Amphisbaena_caudalis,260.9590149,323.3301941,184.4591125,1499.160352,511.9411438,227.7214935,Lacertoidea
Amphisbaena_cayemite,258.4159088,320.3796082,182.6302185,1570.761108,526.1122131,246.4641647,Lacertoidea
Amphisbaena_cegei,201.4973952,267.2988995,128.1023727,1783.514304,774.1195462,158.2837421,Lacertoidea
Amphisbaena_cubana,250.3564343,325.8247796,167.1340005,1331.338459,542.8980523,109.404504,Lacertoidea
Amphisbaena_fenestrata,260.0259155,308.3965576,209.7859711,1146.446875,426.2289937,165.3037272,Lacertoidea
Amphisbaena_gonavensis,249.4860703,315.5153671,171.858065,1103.762347,438.6340729,77.1952198,Lacertoidea
Amphisbaena_gracilis,264.7913238,319.7457109,209.5106865,1489.456956,606.7981362,153.8353967,Lacertoidea
Amphisbaena_heterozonata,191.1633998,328.0368002,61.25439149,795.3293554,320.4677731,71.19448165,Lacertoidea
Amphisbaena_hiata,216.828556,337.158874,101.7103052,1239.545135,426.8237274,134.9673635,Lacertoidea
Amphisbaena_hyporissor,255.3202944,322.7701098,182.7376607,959.7300502,408.7766155,90.19026936,Lacertoidea
Amphisbaena_innocens,240.096006,307.2057159,162.9363753,1701.461822,640.7918833,174.9190264,Lacertoidea
Amphisbaena_leali,237.7662659,302.4382629,163.5108795,2132.264893,773.9663086,288.2009583,Lacertoidea
Amphisbaena_lumbricalis,212.6055384,300.1485858,117.9663642,1215.235096,586.0829872,78.41427068,Lacertoidea
Amphisbaena_manni,242.544869,313.4117236,166.0158633,1453.937601,515.3381088,181.6556502,Lacertoidea
Amphisbaena_medemi,257.0836792,321.4533691,193.3668633,1167.941711,531.132782,45.96141243,Lacertoidea
Amphisbaena_myersi,265,327,218,2204.265381,832.7747192,284.5513,Lacertoidea
Amphisbaena_neglecta,246.3850996,329.2726634,145.7022666,1667.267135,823.4967135,33.31225757,Lacertoidea
Amphisbaena_occidentalis,231.5441903,320.6171265,152.7424132,60.78175655,52.23203539,0.036242814,Lacertoidea
Amphisbaena_plumbea,144.4897901,304.6889027,-1.538676353,277.4533679,116.8262012,29.47102521,Lacertoidea
Amphisbaena_polygrammica,194.4677255,270.0888969,107.0452364,1782.154656,713.1078652,190.6261298,Lacertoidea
Amphisbaena_pretrei,234.4112403,303.3625582,166.4626711,812.004558,374.6179526,71.34477883,Lacertoidea
Amphisbaena_ridleyi,268.8708496,300.95047,238.9504852,1351.06897,740.2883911,39.76112747,Lacertoidea
Amphisbaena_schmidti,246.5240095,312.1990336,173.8434303,1750.08445,546.1942876,268.2210312,Lacertoidea
Amphisbaena_slevini,274.4163252,329.5482701,228.0738264,2158.032296,841.6410697,213.3995252,Lacertoidea
Amphisbaena_stejnegeri,261,308.898468,222.9580841,1790.477173,671.5513306,309.2637329,Lacertoidea
Amphisbaena_tragorrhectes,271.2171122,334.8103256,221.6901334,2355.280457,1044.160721,209.5156555,Lacertoidea
Amphisbaena_xera,253.9355602,320.8251186,177.6034452,1238.230334,531.1803667,119.5140676,Lacertoidea
Amphispiza_bilineata,157.7620478,334.1030079,-8.830186582,360.2223055,169.6677327,34.83445455,Passeriformes
Amphispiza_quinquestriata,187.8315847,337.380538,34.54737869,724.5917646,458.6310016,34.21871094,Passeriformes
Amphiuma_means,186.4321979,326.6116735,32.02926619,1315.610278,452.0611393,229.4555355,Caudata
Amphiuma_pholeter,196.0112963,327.2235381,44.92659171,1476.764204,508.1496369,266.1226261,Caudata
Amphiuma_tridactylum,175.7173769,333.0247659,7.788644131,1374.846724,408.5280468,268.8651236,Caudata
Amplorhinus_multimaculatus,156.4025807,258.6911466,31.72975651,747.5270954,332.8491843,55.74534181,Serpentes
Amytornis_ballarae,247.5999652,375.5231003,87.91672751,431.960245,270.3045162,15.99625184,Passeriformes
Amytornis_barbatus,223.4004185,379.1961813,61.41019184,188.1293819,84.02582707,26.57136718,Passeriformes
Amytornis_dorotheae,253.2071814,370.8085467,102.3374137,517.4474535,341.4271191,12.88131203,Passeriformes
